A@01,A@21,A@22,A@23,A@24,A@41,A@42,A@43,A@44,A@45,A@46,A@47,A@61,A@62,A@63,B@01,B@02,B@03,B@04,B@05,B@06,B@07,B@08,B@09,B@21,B@22,B@23,B@24,B@25,B@26,B@27,B@28,B@29,B@30,B@31,B@32,B@33,B@41,B@42,B@43,B@44,B@60,B@61,B@62,B@63,B@64,B@65,B@66,B@67,B@68,B@81,B@82,C@01,C@02,C@03,C@04,C@05,C@06,C@07,C@08,C@09,C@10,C@11,C@12,C@13,C@14,C@21,C@22,C@23,C@25,C@30,C@40,D@01,D@02,D@03,D@04,D@05,D@06,D@07,D@10,D@21,E@01,E@02,E@03,E@04,E@05,E@06,E@21,F@01,F@02,F@03,F@04,F@05,F@15,F@16,F@17,F@21,F@22,F@23,F@24,F@25,F@26,F@27,F@28,F@41,F@42,G@01,G@02,G@03,G@04,G@05,G@06,G@07,G@08,G@09,G@10,G@11,G@16,G@21,H@01,H@02,H@03,H@04,H@05,Y@02,Y@04,Y@10
0.03558,0.004395,0.003583,0.02358,0.007628,0.008949,0.004002,0.006329,0.005137,0.009859,0.006481,0.03313,0.1758,0.007472,0.03933,0.1053,0.004008,0.006212,0.003624,0.01849,0.00506,0.002898,0.009242,0.004505,0.0155,0.01632,0.03245,0.01851,0.0156,0.01157,0.005785,0.007759,0.08572,0.007453,0.01386,0.05659,0.01261,0.03658,0.00811,0.008424,0.007712,0.08313,0.007709,0.02151,0.01606,0.02459,0.06453,0.01032,0.003616,0.002509,0.01407,0.04197,0.03943,0.02041,0.01781,0.02771,0.008228,0.002896,0.08474,0.08211,0.04912,0.03293,0.01966,0.06205,0.001626,0.002527,0.01244,0.02516,0.02906,0.01681,0.007315,0.006556,0.01046,0.00188,0.004757,0.009773,0.004106,0.01773,0.003844,0.005146,0.01268,0.007439,0.01288,0.006277,0.0293,0.02748,0.01192,0.01755,0.03296,0.04231,0.008509,0.0148,0.01879,0.01194,0.07966,0.01566,0.02068,0.006062,0.01831,0.02011,0.01861,0.007668,0.01005,0.01791,0.009976,0.006266,0.1105,0.08092,0.04446,0.005241,0.03356,0.2099,0.02296,0.03046,0.05487,0.02089,0.07007,0.02026,0.007872,0.145,0.05287,0.03964,0.2416,0.0731,0.1656,0.01245,0.2851
0.02078,0.001688,0.001301,0.01421,0.002623,0.003693,0.001354,0.002987,0.002783,0.004521,0.002581,0.02125,0.1217,0.003994,0.03083,0.06819,0.001823,0.002231,0.001286,0.008508,0.002168,0,0.003708,0.002048,0.009148,0.007937,0.01697,0.00798,0.008138,0.006344,0.002063,0.003476,0.05884,0.002543,0.00657,0.02747,0.006729,0.01862,0.003461,0.003393,0.002804,0.05394,0.003042,0.01217,0.008919,0.008362,0.03919,0.004283,0.001589,0,0.00767,0.01958,0.02038,0.01177,0.007313,0.01282,0.003585,0.001143,0.06869,0.0536,0.03316,0.01955,0.00832,0.03724,0,0,0.005066,0.013,0.01583,0.00735,0.004681,0.002894,0.004409,0,0.001684,0.003863,0.001954,0.007509,0.001789,0.00189,0.006613,0.003504,0.007456,0.003433,0.01505,0.01627,0.007221,0.008644,0.01834,0.02465,0.003662,0.01028,0.01053,0.005911,0.06372,0.007369,0.01417,0.00252,0.006535,0.01229,0.008204,0.003099,0.004762,0.007932,0.004364,0.003755,0.06601,0.05524,0.03284,0.00186,0.01301,0.1367,0.01358,0.01257,0.03082,0.007922,0.04447,0.006641,0.00338,0.1623,0.03556,0.02212,0.1499,0.06131,0.1013,0.004815,0.2398
0.01616,0.001063,0.001239,0.009804,0.002532,0.003346,0,0.002342,0.002279,0.003634,0.002422,0.02218,0.1015,0.003342,0.02216,0.06418,0.001326,0.00238,0.001049,0.008434,0.002339,0,0.004089,0.001893,0.007456,0.008271,0.01499,0.006975,0.008707,0.005049,0.001663,0.003857,0.05512,0.002324,0.004756,0.02331,0.006635,0.02016,0.003611,0.002993,0.002701,0.0474,0.002758,0.01062,0.007182,0.006741,0.03458,0.003149,0.001566,0,0.006396,0.02322,0.02023,0.01009,0.008367,0.01175,0.003048,0.001035,0.04534,0.04059,0.03344,0.01628,0.008111,0.02843,0,0,0.005083,0.01278,0.01715,0.00574,0.003156,0.002512,0.00349,0,0.001877,0.003879,0.0014,0.00634,0.001232,0.00169,0.004809,0.003781,0.005192,0.002433,0.01368,0.01809,0.005307,0.007513,0.01687,0.02646,0.003464,0.01007,0.008192,0.004008,0.07074,0.006451,0.01268,0.002818,0.007471,0.00859,0.00804,0.003065,0.004303,0.006826,0.004214,0.002384,0.05361,0.06776,0.02922,0.001705,0.01245,0.07785,0.01133,0.01015,0.02642,0.008309,0.04594,0.007097,0.003575,0.2838,0.02898,0.01701,0.07506,0.05697,0.119,0.003485,0.3052
0.01666,0.001419,0.001228,0.01218,0.002123,0.003992,0,0.002714,0.001931,0.004323,0.001759,0.01945,0.1403,0.003081,0.02131,0.07405,0.001455,0.001946,0,0.007299,0.002225,0,0.003504,0.001787,0.007895,0.007887,0.01533,0.006775,0.007062,0.005366,0.001758,0.002683,0.04515,0.003232,0.007624,0.02823,0.006158,0.01916,0.003743,0.003421,0.002905,0.05344,0.002993,0.01112,0.008467,0.007789,0.03806,0.003541,0.001445,0,0.005083,0.01841,0.01541,0.01019,0.005789,0.01156,0.002421,0,0.07173,0.04294,0.02981,0.01642,0.008049,0.02908,0,0,0.005128,0.01031,0.01415,0.006273,0.003952,0.002687,0.004171,0,0.001772,0.003903,0.001504,0.008375,0.001242,0.00161,0.005562,0.00355,0.006237,0.002684,0.01294,0.01479,0.005655,0.008355,0.01721,0.02517,0.003179,0.008972,0.009627,0.005541,0.06734,0.006628,0.01067,0.002264,0.007211,0.009382,0.007322,0.002378,0.003999,0.007026,0.003877,0.00258,0.06185,0.05901,0.03422,0.001599,0.01495,0.141,0.01025,0.01157,0.02959,0.007836,0.03934,0.008773,0.003619,0.2101,0.03902,0.01982,0.1638,0.05633,0.1266,0.005049,0.2064
0.03451,0.002613,0.002583,0.01615,0.004197,0.005555,0.002329,0.004113,0.004703,0.006644,0.004076,0.02994,0.2364,0.004635,0.03709,0.1087,0.003026,0.004243,0.002793,0.01433,0.003831,0.002638,0.005887,0.003545,0.01293,0.01446,0.02364,0.01216,0.01149,0.008653,0.0032,0.00561,0.06743,0.006068,0.007977,0.04688,0.01086,0.04,0.005936,0.004779,0.005476,0.05974,0.005299,0.0172,0.01049,0.01262,0.04598,0.005753,0.002778,0.002013,0.00947,0.04691,0.03072,0.01833,0.01498,0.02142,0.005937,0.002423,0.1631,0.08123,0.0496,0.03145,0.01556,0.08161,0.001387,0.002225,0.009852,0.02172,0.02645,0.01273,0.006385,0.005255,0.007341,0.001469,0.002968,0.007392,0.003566,0.01254,0.002975,0.003761,0.01079,0.004703,0.007827,0.004035,0.02353,0.02442,0.01068,0.01619,0.02522,0.03269,0.00557,0.01444,0.01264,0.008747,0.07743,0.01084,0.01668,0.004563,0.01167,0.01696,0.01224,0.004262,0.008018,0.01266,0.007592,0.006267,0.09107,0.07245,0.05573,0.003852,0.02505,0.1025,0.01656,0.01744,0.04568,0.0144,0.06163,0.01367,0.005986,0.2329,0.05002,0.03327,0.1163,0.07394,0.1406,0.006331,0.303
0.01305,0.001126,0,0.009955,0.001915,0.002389,0,0.001957,0.00157,0.002709,0.001703,0.0141,0.09181,0.002215,0.01711,0.05855,0.001018,0.001862,0,0.007015,0.001808,0,0.00271,0.001265,0.006828,0.00542,0.01448,0.005679,0.005054,0.004345,0.001395,0.002076,0.04905,0.002118,0.003935,0.02081,0.00493,0.01775,0.002995,0.002376,0.002464,0.04328,0.002288,0.009908,0.004865,0.006175,0.03165,0.002728,0,0,0.004512,0.0165,0.01645,0.008453,0.004732,0.01023,0.002154,0,0.04288,0.03663,0.0311,0.01424,0.007108,0.02663,0,0,0.003859,0.008489,0.01516,0.005469,0.002771,0.001928,0.002877,0,0.001467,0.003014,0.001048,0.005814,0,0.001106,0.003896,0.002396,0.004401,0.0022,0.0127,0.0128,0.004465,0.006483,0.01109,0.01809,0.002481,0.00704,0.008134,0.003792,0.04817,0.00459,0.008145,0.00193,0.00648,0.007965,0.006015,0.002337,0.003696,0.006552,0.003185,0.001916,0.05413,0.05192,0.02366,0.001144,0.01193,0.1095,0.009278,0.009157,0.02284,0.007103,0.03516,0.006537,0.002578,0.2677,0.02481,0.01963,0.1147,0.04541,0.1106,0.0029,0.2763
0.02655,0.001457,0.0012,0.01085,0.002295,0.002695,0.001056,0.002173,0.002,0.00391,0.001799,0.01764,0.303,0.002446,0.02279,0.0903,0.001433,0.002335,0.001151,0.006982,0.001693,0.001184,0.003007,0.001843,0.00739,0.01117,0.01196,0.007211,0.006336,0.004122,0.001609,0.002901,0.04383,0.003442,0.005255,0.02914,0.005206,0.02076,0.003209,0.002351,0.002639,0.04892,0.003012,0.009582,0.007093,0.006842,0.03978,0.003209,0.00146,0,0.005192,0.02539,0.02209,0.01192,0.009752,0.01221,0.002974,0.00107,0.2203,0.07351,0.03323,0.02137,0.009765,0.06927,0,0,0.004791,0.01335,0.01287,0.006696,0.004707,0.003113,0.003849,0,0.001515,0.003974,0.001464,0.005964,0.001215,0.001743,0.005975,0.0028,0.003693,0.002088,0.01716,0.01557,0.006685,0.009757,0.01722,0.02767,0.002333,0.007538,0.007893,0.004722,0.04691,0.004844,0.009785,0.001969,0.005492,0.009469,0.008828,0.001891,0.00424,0.006806,0.004465,0.003433,0.07896,0.04982,0.03289,0.001936,0.01473,0.09393,0.009282,0.009986,0.03007,0.00747,0.04501,0.006489,0.002681,0.193,0.03316,0.02722,0.1281,0.06006,0.1206,0.004499,0.2321
0.01042,0,0,0.007519,0.001201,0.001897,0,0.001005,0,0.002093,0.00135,0.0104,0.09383,0.001165,0.01369,0.042,0,0,0,0.0049,0,0,0.001837,0,0.003872,0.004579,0.01145,0.004187,0.003393,0.002576,0.0012,0.00132,0.03456,0.001416,0.003025,0.01814,0.003036,0.01112,0.001528,0.001401,0.001577,0.03753,0.001244,0.006982,0.003732,0.00469,0.02665,0.001631,0,0,0.003192,0.01294,0.01168,0.004774,0.004284,0.007164,0.001466,0,0.03295,0.02999,0.0182,0.009139,0.005218,0.02112,0,0,0.002719,0.006211,0.008575,0.003497,0.00158,0.00126,0.002159,0,0,0.001708,0,0.004355,0,0,0.002644,0.001628,0.003148,0.00113,0.008118,0.009715,0.003047,0.004674,0.009831,0.01425,0.001496,0.003946,0.004406,0.002751,0.03545,0.003078,0.005516,0.00115,0.004548,0.005096,0.003545,0.001233,0.002136,0.003908,0.002327,0.001162,0.04403,0.03852,0.01633,0,0.00903,0.1071,0.006249,0.00734,0.01845,0.005146,0.0311,0.005273,0.001647,0.1528,0.0227,0.01196,0.1253,0.03782,0.08181,0.002428,0.221
0.01639,0.001047,0.001076,0.009768,0.001983,0.002812,0,0.001882,0.001569,0.002677,0.001703,0.01651,0.1233,0.002496,0.01876,0.05721,0.00103,0.001946,0,0.007055,0.001768,0,0.002872,0.001704,0.006234,0.007161,0.01551,0.006195,0.005468,0.004055,0.001694,0.002513,0.04939,0.002085,0.004627,0.01985,0.004634,0.01761,0.002407,0.002326,0.001938,0.04266,0.002365,0.009293,0.005143,0.00637,0.03441,0.002663,0.001092,0,0.005092,0.02142,0.01774,0.008354,0.006736,0.01063,0.002273,0,0.04679,0.03609,0.02566,0.01608,0.00617,0.03022,0,0,0.003984,0.009746,0.01448,0.00524,0.003054,0.002026,0.003251,0,0.001494,0.002846,0.001184,0.005036,0.001056,0.001373,0.004307,0.00256,0.004575,0.002317,0.01168,0.01452,0.004633,0.007482,0.0129,0.0242,0.002595,0.007534,0.007616,0.004174,0.05084,0.004889,0.008997,0.002087,0.006794,0.007733,0.007358,0.002091,0.00334,0.005971,0.003319,0.002391,0.05582,0.05764,0.02817,0.001341,0.01202,0.07896,0.009059,0.008811,0.02417,0.006332,0.04081,0.006748,0.002935,0.2207,0.02747,0.01736,0.08476,0.04624,0.1059,0.002925,0.2705
0.01658,0.001464,0.00104,0.01063,0.002405,0.003104,0,0.002066,0.001881,0.003295,0.001907,0.01616,0.141,0.002585,0.02428,0.06658,0.001337,0.001811,0.001202,0.008164,0.001909,0,0.003746,0.001448,0.00667,0.007704,0.01653,0.007425,0.00675,0.004531,0.002117,0.002583,0.04583,0.002425,0.005194,0.02301,0.005617,0.02066,0.003326,0.002994,0.002626,0.04801,0.002656,0.01131,0.006989,0.0079,0.03742,0.002884,0.001162,0,0.00529,0.01857,0.01899,0.01029,0.007541,0.01235,0.002812,0,0.05179,0.04355,0.02717,0.01467,0.009014,0.02957,0,0,0.005129,0.009839,0.0151,0.005945,0.002995,0.002333,0.003906,0,0.001534,0.003474,0.00143,0.006104,0.00114,0.001701,0.005421,0.002918,0.005567,0.002525,0.01341,0.01726,0.00548,0.008384,0.01492,0.02375,0.002928,0.007983,0.00865,0.004629,0.06136,0.00579,0.009995,0.002288,0.008477,0.00875,0.006904,0.002323,0.003829,0.006564,0.004159,0.002515,0.05709,0.05343,0.0301,0.001455,0.01401,0.1085,0.0107,0.01124,0.03174,0.008647,0.0349,0.007718,0.003116,0.1805,0.0329,0.01882,0.118,0.0447,0.116,0.00322,0.2427
0.02591,0.002924,0.002179,0.01747,0.004283,0.005729,0.002071,0.004424,0.003664,0.006428,0.003761,0.02563,0.1631,0.004692,0.03893,0.08661,0.002324,0.003838,0.002384,0.0116,0.003422,0.001852,0.006891,0.003032,0.01074,0.01278,0.0252,0.01166,0.01121,0.008057,0.004083,0.004983,0.0631,0.003998,0.01031,0.03293,0.009479,0.02514,0.005466,0.004961,0.004572,0.07466,0.004545,0.01808,0.01165,0.01495,0.05134,0.005309,0.002751,0.001405,0.009297,0.02688,0.02992,0.01695,0.01154,0.02044,0.005097,0.001629,0.07637,0.05991,0.03495,0.02431,0.01459,0.04359,0,0.001507,0.00802,0.01444,0.02149,0.01062,0.005954,0.004899,0.006898,0.00122,0.003402,0.006103,0.002555,0.01185,0.002146,0.003187,0.008495,0.006222,0.008991,0.005419,0.02139,0.02342,0.009836,0.01307,0.02446,0.03782,0.005211,0.01241,0.0136,0.009281,0.076,0.009458,0.01602,0.003877,0.01377,0.01454,0.01089,0.004365,0.006769,0.0119,0.00712,0.00467,0.07729,0.06124,0.04656,0.002864,0.0214,0.1648,0.01688,0.01876,0.04526,0.01314,0.04514,0.01591,0.005279,0.1566,0.04338,0.03071,0.1772,0.06433,0.1406,0.006904,0.2453
0.0224,0.002101,0.001472,0.01321,0.003057,0.004215,0.001606,0.002934,0.002583,0.004764,0.002537,0.02072,0.1787,0.003702,0.02964,0.07305,0.001878,0.0025,0.001882,0.008954,0.002565,0.001185,0.004412,0.002488,0.008671,0.0111,0.01852,0.009259,0.009024,0.005411,0.002496,0.003672,0.05379,0.003575,0.007039,0.02859,0.006656,0.02305,0.003729,0.00324,0.00373,0.06137,0.004039,0.01337,0.008194,0.0101,0.04258,0.004113,0.001909,0.001004,0.006874,0.02523,0.02372,0.01119,0.01032,0.01539,0.003689,0.001205,0.08618,0.05597,0.03193,0.02204,0.01052,0.03983,0,0.001069,0.005704,0.01458,0.0165,0.009432,0.005106,0.003295,0.005467,0,0.001898,0.004407,0.001907,0.008229,0.001616,0.002289,0.006772,0.004044,0.006479,0.003621,0.01726,0.02089,0.008375,0.009851,0.01909,0.02619,0.003324,0.01009,0.01117,0.005774,0.06231,0.006509,0.01157,0.002778,0.009943,0.01179,0.00856,0.002663,0.006148,0.008152,0.005851,0.003568,0.06552,0.06041,0.0427,0.002002,0.01649,0.1281,0.01234,0.01352,0.03807,0.01045,0.04899,0.01091,0.003974,0.1887,0.04111,0.02346,0.1496,0.06057,0.1246,0.004355,0.2567
0.02798,0.002566,0.001858,0.0169,0.003752,0.004716,0.002039,0.003473,0.002888,0.005475,0.002954,0.0209,0.1683,0.003905,0.02801,0.08554,0.002158,0.003293,0.002089,0.01066,0.003147,0.00132,0.005184,0.003031,0.009219,0.01232,0.02324,0.0106,0.008572,0.007027,0.002841,0.004229,0.06114,0.004034,0.007885,0.03653,0.007905,0.02353,0.004754,0.003619,0.005355,0.05963,0.004055,0.01453,0.008572,0.01226,0.04095,0.005046,0.002425,0.001202,0.006804,0.03021,0.02983,0.01335,0.01253,0.01824,0.00413,0.001748,0.09324,0.0615,0.03105,0.02327,0.01064,0.04949,0,0.001185,0.006635,0.0134,0.02208,0.01025,0.005489,0.003744,0.005782,0,0.002361,0.005047,0.002361,0.0114,0.001888,0.002802,0.0074,0.005101,0.007321,0.003526,0.0234,0.019,0.008537,0.01399,0.02038,0.03174,0.003839,0.01109,0.01228,0.007117,0.06907,0.008223,0.01466,0.003918,0.01156,0.01272,0.01009,0.003522,0.006131,0.01041,0.006419,0.004339,0.08369,0.05439,0.04,0.002282,0.01797,0.1519,0.01391,0.01667,0.04283,0.01197,0.05443,0.0124,0.004874,0.162,0.03875,0.03444,0.1698,0.05842,0.1235,0.005507,0.2364
0.01935,0.001796,0.001379,0.01292,0.002995,0.004264,0.001186,0.002761,0.001943,0.004438,0.002424,0.01831,0.1459,0.003231,0.0275,0.06876,0.00143,0.002233,0.001431,0.008202,0.002299,0.001018,0.003815,0.002145,0.007171,0.009467,0.0168,0.009418,0.008234,0.005954,0.002535,0.003115,0.05051,0.002911,0.006221,0.02513,0.005915,0.02095,0.003901,0.003257,0.003045,0.0558,0.002958,0.01144,0.007947,0.01021,0.04331,0.003609,0.001623,0,0.005511,0.02117,0.021,0.01125,0.008987,0.01267,0.003141,0.001033,0.06034,0.04968,0.0291,0.01766,0.009168,0.03304,0,0,0.004766,0.01053,0.01582,0.007389,0.004159,0.002981,0.004427,0,0.001765,0.003503,0.001613,0.007172,0.001215,0.001902,0.005934,0.003996,0.007349,0.003458,0.01747,0.01607,0.006027,0.009295,0.01587,0.02671,0.003262,0.01001,0.009769,0.005502,0.05719,0.006956,0.01282,0.002513,0.008169,0.009369,0.007237,0.002647,0.004619,0.008334,0.004876,0.003435,0.05882,0.05805,0.03688,0.001495,0.0161,0.1464,0.01354,0.01308,0.0326,0.008865,0.03842,0.01008,0.003566,0.1532,0.03618,0.02289,0.1646,0.05108,0.1267,0.004891,0.2135
0.02554,0.002473,0.002367,0.01628,0.003911,0.006063,0.001912,0.004081,0.003233,0.006098,0.004123,0.02616,0.1379,0.004801,0.03538,0.07929,0.002329,0.003642,0.002246,0.0114,0.003461,0.001572,0.00602,0.00314,0.0101,0.0117,0.0239,0.01161,0.01194,0.008646,0.003656,0.005092,0.06374,0.004599,0.009431,0.03201,0.00883,0.02435,0.0059,0.004955,0.004334,0.06989,0.004453,0.01776,0.01108,0.01185,0.05269,0.005576,0.002247,0.001359,0.008782,0.02669,0.02787,0.01524,0.01305,0.01823,0.004783,0.001618,0.05934,0.05367,0.03937,0.0232,0.01249,0.03577,0.00101,0.001348,0.006922,0.01588,0.02231,0.01047,0.005872,0.003908,0.006331,0.001033,0.003013,0.004967,0.002782,0.01073,0.002324,0.002556,0.008117,0.006034,0.01017,0.004754,0.02075,0.02148,0.008795,0.0129,0.02315,0.0332,0.005253,0.01383,0.01319,0.008318,0.07026,0.009749,0.01742,0.003805,0.012,0.01292,0.0109,0.004075,0.006179,0.01283,0.006652,0.005313,0.0729,0.06996,0.04684,0.00235,0.02082,0.1165,0.01639,0.01631,0.04482,0.01212,0.04838,0.01299,0.005422,0.2195,0.04383,0.02729,0.1294,0.06929,0.1493,0.006091,0.2418
0.04015,0.00475,0.003547,0.02316,0.006024,0.01013,0.003919,0.006284,0.005856,0.008888,0.006494,0.03657,0.1972,0.007907,0.04309,0.1096,0.004323,0.005948,0.004447,0.02,0.005764,0.002455,0.009529,0.00513,0.01915,0.02064,0.03935,0.01784,0.0171,0.01315,0.005244,0.007704,0.08158,0.008205,0.01135,0.04491,0.01198,0.04035,0.009956,0.007342,0.008042,0.08321,0.008449,0.02629,0.016,0.02175,0.07105,0.008338,0.004044,0.003281,0.01225,0.04517,0.04261,0.02428,0.0201,0.02419,0.007628,0.003623,0.1615,0.08834,0.05249,0.03645,0.01877,0.07091,0.002118,0.002856,0.01094,0.02302,0.0298,0.01681,0.01037,0.007019,0.01009,0.002366,0.00502,0.009564,0.003966,0.01814,0.003658,0.00424,0.01318,0.01052,0.01116,0.007809,0.03149,0.03177,0.01578,0.01786,0.03716,0.04968,0.008242,0.01941,0.0233,0.01175,0.09737,0.01621,0.0251,0.007016,0.01618,0.02103,0.01668,0.006464,0.01,0.01702,0.01053,0.0084,0.1154,0.08111,0.06681,0.005233,0.0295,0.167,0.02632,0.02306,0.06164,0.01945,0.0769,0.0244,0.00961,0.1965,0.05392,0.0365,0.2349,0.08318,0.1416,0.01372,0.2971
0.0237,0.001945,0.001799,0.01342,0.003626,0.00502,0.001634,0.003603,0.002717,0.00512,0.003343,0.02503,0.1458,0.00408,0.03107,0.07626,0.001947,0.003161,0.001757,0.01145,0.002772,0.001283,0.005644,0.002635,0.008072,0.0106,0.0221,0.01036,0.009935,0.00664,0.003098,0.004075,0.05777,0.00391,0.007563,0.02766,0.008322,0.0262,0.005056,0.004043,0.004033,0.06338,0.003782,0.01428,0.008958,0.01104,0.0468,0.004827,0.002104,0.001272,0.007355,0.02738,0.02633,0.0143,0.01068,0.01629,0.004002,0.001346,0.07386,0.05533,0.03569,0.02182,0.01218,0.04102,0,0.00107,0.006591,0.01545,0.01917,0.008964,0.005093,0.003353,0.005557,0,0.002402,0.004787,0.002112,0.008732,0.001824,0.002386,0.00729,0.004304,0.007641,0.003849,0.02071,0.01912,0.007686,0.01186,0.02083,0.02741,0.004315,0.01186,0.01142,0.006785,0.06696,0.007863,0.01535,0.00342,0.009679,0.01175,0.01001,0.003461,0.005656,0.01055,0.005918,0.004061,0.08025,0.07525,0.04022,0.002338,0.01938,0.1326,0.01396,0.01524,0.03632,0.01182,0.04784,0.0119,0.004608,0.2023,0.03903,0.02715,0.1542,0.05422,0.1332,0.006189,0.2525
0.04118,0.005005,0.004324,0.02373,0.007962,0.01145,0.004875,0.006737,0.006242,0.01049,0.00682,0.04134,0.2013,0.009578,0.05797,0.123,0.005324,0.008424,0.004857,0.02046,0.006038,0.003625,0.01038,0.006202,0.01993,0.01881,0.0381,0.02086,0.02128,0.01361,0.006444,0.008338,0.1092,0.01007,0.0183,0.05639,0.02019,0.03464,0.009529,0.008233,0.008314,0.1083,0.01229,0.02871,0.02048,0.02318,0.0782,0.01114,0.006377,0.003427,0.01667,0.05869,0.03804,0.02524,0.02096,0.02786,0.008664,0.004382,0.1721,0.08207,0.06771,0.0459,0.03048,0.06595,0.002374,0.00312,0.01355,0.03032,0.0375,0.01675,0.01438,0.01172,0.01123,0.002805,0.005181,0.01147,0.006209,0.02077,0.005119,0.005706,0.01446,0.012,0.01357,0.0124,0.03329,0.03213,0.01667,0.02173,0.03966,0.05349,0.009765,0.02417,0.02364,0.01431,0.1075,0.01788,0.03364,0.009,0.01702,0.026,0.02094,0.007632,0.01203,0.02074,0.0132,0.008983,0.1389,0.08568,0.06381,0.005768,0.03537,0.1626,0.02764,0.0259,0.0642,0.0215,0.0816,0.02403,0.01043,0.2296,0.05183,0.04599,0.1512,0.095,0.1773,0.01439,0.2698
0.009699,0,0,0.007397,0.001215,0.001559,0,0.00101,0,0.001897,0.00119,0.009855,0.1109,0.001303,0.01494,0.05137,0,0,0,0.004323,0,0,0.001917,0,0.004101,0.003863,0.009044,0.003986,0.003726,0.002496,0.001083,0.001254,0.03433,0.001353,0.003231,0.01681,0.003029,0.01096,0.001474,0.001568,0.00143,0.03575,0.001453,0.005433,0.003957,0.005049,0.02284,0.001877,0,0,0.003079,0.01371,0.01305,0.005553,0.00431,0.00675,0.001363,0,0.04429,0.0372,0.01984,0.01046,0.005697,0.02205,0,0,0.002803,0.005684,0.008552,0.003587,0.001414,0.001203,0.002391,0,0,0.002154,0,0.004282,0,0,0.002763,0.001444,0.002968,0.001215,0.008899,0.01102,0.00257,0.003944,0.009174,0.01366,0.001385,0.003999,0.004787,0.002767,0.04143,0.003604,0.005069,0.001002,0.004138,0.005327,0.004228,0.001336,0.002139,0.004215,0.002214,0.001096,0.05855,0.03691,0.01783,0,0.009893,0.1348,0.005935,0.008811,0.01779,0.005306,0.02535,0.005208,0.001345,0.1058,0.02287,0.01328,0.1959,0.02967,0.0861,0.00225,0.2127
0.08195,0.01047,0.01106,0.0457,0.01608,0.01846,0.009216,0.01734,0.01759,0.01984,0.01398,0.06567,0.2411,0.01634,0.07336,0.1796,0.01242,0.01613,0.01172,0.03172,0.01359,0.009799,0.02108,0.01162,0.03205,0.03777,0.05062,0.03225,0.03242,0.02812,0.01399,0.0189,0.1179,0.01794,0.02824,0.08054,0.02778,0.06906,0.02024,0.01897,0.01804,0.13,0.01663,0.04214,0.03238,0.03813,0.09633,0.02204,0.01217,0.008804,0.0275,0.06466,0.07694,0.04704,0.03299,0.06082,0.02012,0.008992,0.1898,0.1244,0.08467,0.06563,0.03943,0.1252,0.006204,0.008683,0.02727,0.0433,0.05607,0.02841,0.01967,0.01973,0.02469,0.006377,0.01187,0.02109,0.01313,0.03279,0.01011,0.01519,0.02963,0.0183,0.02682,0.01674,0.05241,0.05686,0.02694,0.04089,0.05886,0.07608,0.01982,0.03146,0.03765,0.03066,0.1232,0.03006,0.04317,0.01558,0.03332,0.04165,0.03536,0.01726,0.02371,0.03495,0.02425,0.01907,0.1332,0.1073,0.08317,0.01203,0.05375,0.1511,0.03859,0.04239,0.08614,0.03462,0.07815,0.03463,0.01874,0.2008,0.08354,0.07014,0.1797,0.0984,0.2173,0.0259,0.3262
0.02518,0.002298,0.001857,0.01516,0.003317,0.005906,0.00181,0.003505,0.002978,0.005141,0.003046,0.02158,0.1544,0.003966,0.03342,0.08084,0.00233,0.003156,0.002142,0.01164,0.002794,0.001387,0.005844,0.00277,0.008386,0.0115,0.02029,0.0106,0.009973,0.006562,0.003399,0.004402,0.04776,0.00379,0.009135,0.03033,0.007537,0.02288,0.005176,0.004572,0.003822,0.0712,0.004561,0.01451,0.01075,0.01356,0.04123,0.005563,0.002204,0.001303,0.007884,0.02373,0.02715,0.01141,0.00947,0.02101,0.003857,0.001586,0.07336,0.06144,0.03361,0.02396,0.01205,0.04301,0,0.001168,0.007347,0.0128,0.02147,0.009863,0.004997,0.003512,0.007155,0,0.001991,0.004982,0.002147,0.009916,0.001815,0.002828,0.009293,0.00499,0.008171,0.004205,0.01928,0.0208,0.008329,0.01192,0.02048,0.02759,0.004212,0.01066,0.011,0.007229,0.05759,0.008918,0.01517,0.003258,0.01012,0.01205,0.009981,0.00393,0.005579,0.009213,0.006077,0.003528,0.08962,0.05788,0.03663,0.002594,0.01938,0.1545,0.01629,0.01839,0.03609,0.01148,0.041,0.01471,0.004709,0.1231,0.03993,0.02253,0.2042,0.04955,0.1277,0.007265,0.2573
